participant;item;rt;region;type2;add;final_rt
34;10;2063;dehnoun;subject relative;246.619418631747;2309.61941863175
34;11;469;dehnoun;object relative;255.664694747728;724.664694747728
34;13;1135;dehnoun;object relative;246.388973783434;1381.38897378343
34;14;901;dehnoun;subject relative;250.272530675001;1151.272530675
34;15;329;dehnoun;object relative;255.401162384871;584.401162384871
34;16;1480;dehnoun;subject relative;251.850162085539;1731.85016208554
35;1;1626;dehnoun;subject relative;255.722049661955;1881.72204966196
35;2;621;dehnoun;object relative;249.419127336159;870.419127336159
35;3;1269;dehnoun;subject relative;257.182682509448;1526.18268250945
35;4;197;dehnoun;object relative;249.985253261902;446.985253261902
35;5;1181;dehnoun;subject relative;255.66812718234;1436.66812718234
35;6;335;dehnoun;object relative;250.239241942322;585.239241942322
35;7;945;dehnoun;subject relative;253.987231650528;1198.98723165053
35;8;357;dehnoun;object relative;252.453849873631;609.453849873631
35;9;766;dehnoun;subject relative;243.993816160752;1009.99381616075
35;10;427;dehnoun;object relative;258.007052836233;685.007052836233
35;11;954;dehnoun;subject relative;248.028323025056;1202.02832302506
35;13;1619;dehnoun;subject relative;267.557970752302;1886.5579707523
35;14;941;dehnoun;object relative;253.271685826492;1194.27168582649
35;15;1433;dehnoun;subject relative;262.447228586126;1695.44722858613
35;16;394;dehnoun;object relative;258.646501637659;652.646501637659
36;1;453;dehnoun;object relative;251.059666781251;704.059666781251
36;2;1078;dehnoun;subject relative;248.956291269034;1326.95629126903
36;3;786;dehnoun;object relative;246.207821296726;1032.20782129673
36;4;678;dehnoun;subject relative;250.244607443115;928.244607443115
36;5;2649;dehnoun;object relative;255.11570445966;2904.11570445966
36;6;671;dehnoun;subject relative;252.390354877957;923.390354877957
36;7;229;dehnoun;object relative;253.405289627038;482.405289627038
36;8;1902;dehnoun;subject relative;250.852620354538;2152.85262035454
36;9;236;dehnoun;object relative;247.470193668513;483.470193668513
36;10;739;dehnoun;subject relative;240.144668492775;979.144668492775
36;11;1095;dehnoun;object relative;246.4556528612;1341.4556528612
36;13;474;dehnoun;object relative;256.042267604554;730.042267604554
36;14;984;dehnoun;subject relative;254.536965966479;1238.53696596648
36;15;391;dehnoun;object relative;243.885875844903;634.885875844903
36;16;1596;dehnoun;subject relative;252.341336134217;1848.34133613422
37;1;1137;dehnoun;subject relative;250.43176949689;1387.43176949689
37;2;868;dehnoun;object relative;246.442603320366;1114.44260332037
37;3;1407;dehnoun;subject relative;252.507705175954;1659.50770517595
37;4;817;dehnoun;object relative;253.146205851658;1070.14620585166
37;5;2142;dehnoun;subject relative;244.297719459762;2386.29771945976
37;6;2127;dehnoun;object relative;257.009695757737;2384.00969575774
37;7;1609;dehnoun;subject relative;244.148997082828;1853.14899708283
37;8;1823;dehnoun;object relative;248.271245599477;2071.27124559948
37;9;1015;dehnoun;subject relative;248.447549052582;1263.44754905258
37;10;763;dehnoun;object relative;249.907018410962;1012.90701841096
37;11;1563;dehnoun;subject relative;245.73970535629;1808.73970535629
37;13;1405;dehnoun;subject relative;247.389819105126;1652.38981910513
37;14;1250;dehnoun;object relative;243.358159842447;1493.35815984245
37;15;1162;dehnoun;subject relative;250.598049367993;1412.59804936799
37;16;2879;dehnoun;object relative;253.589098379784;3132.58909837978
38;1;707;dehnoun;subject relative;255.902550845594;962.902550845594
38;2;499;dehnoun;object relative;246.020365628219;745.020365628219
38;3;657;dehnoun;subject relative;249.162752390345;906.162752390345
38;4;320;dehnoun;object relative;252.59682730024;572.59682730024
38;5;937;dehnoun;subject relative;247.404001091166;1184.40400109117
38;6;320;dehnoun;object relative;256.194406670883;576.194406670883
38;7;784;dehnoun;subject relative;248.706532542387;1032.70653254239
38;8;237;dehnoun;object relative;244.619157876814;481.619157876814
38;9;975;dehnoun;subject relative;249.930276233257;1224.93027623326
38;10;655;dehnoun;object relative;250.546136127017;905.546136127017
38;11;815;dehnoun;subject relative;246.801017254805;1061.8010172548
38;13;699;dehnoun;subject relative;247.347175381265;946.347175381265
38;14;908;dehnoun;object relative;256.247254434669;1164.24725443467
38;15;1286;dehnoun;subject relative;251.400423222203;1537.4004232222
38;16;313;dehnoun;object relative;252.580484262175;565.580484262175
39;1;781;dehnoun;subject relative;242.01701268333;1023.01701268333
39;2;426;dehnoun;object relative;250.462708368395;676.462708368395
39;3;997;dehnoun;subject relative;247.657388804687;1244.65738880469
39;4;292;dehnoun;object relative;260.020197239972;552.020197239972
39;5;739;dehnoun;subject relative;245.15778710467;984.15778710467
39;6;3487;dehnoun;object relative;249.145634468119;3736.14563446812
39;7;796;dehnoun;subject relative;253.908509656372;1049.90850965637
39;8;3854;dehnoun;object relative;258.854171823016;4112.85417182302
39;9;761;dehnoun;subject relative;251.302273174213;1012.30227317421
39;10;209;dehnoun;object relative;249.190685157904;458.190685157904
39;11;2485;dehnoun;subject relative;243.358894337975;2728.35889433798
39;13;1006;dehnoun;subject relative;252.326834248595;1258.3268342486
39;14;274;dehnoun;object relative;249.814414609963;523.814414609963
39;15;1154;dehnoun;subject relative;247.516291211143;1401.51629121114
39;16;323;dehnoun;object relative;248.401066264894;571.401066264894
40;1;656;dehnoun;object relative;250.193424466871;906.193424466871
40;2;1065;dehnoun;subject relative;248.929567397197;1313.9295673972
40;3;571;dehnoun;object relative;252.788594043012;823.788594043012
40;4;1053;dehnoun;subject relative;248.52341150672;1301.52341150672
40;5;1747;dehnoun;object relative;250.546550811457;1997.54655081146
40;6;1314;dehnoun;subject relative;254.004104258021;1568.00410425802
40;7;682;dehnoun;object relative;258.352197479453;940.352197479453
40;8;2046;dehnoun;subject relative;249.594007123493;2295.59400712349
40;9;517;dehnoun;object relative;244.397190533489;761.397190533489
40;10;960;dehnoun;subject relative;253.486227008043;1213.48622700804
40;11;504;dehnoun;object relative;255.423231746234;759.423231746234
40;13;509;dehnoun;object relative;247.000558368157;756.000558368157
40;14;924;dehnoun;subject relative;249.715527912441;1173.71552791244
40;15;604;dehnoun;object relative;246.096015033822;850.096015033822
40;16;902;dehnoun;subject relative;249.649544174466;1151.64954417447
1;1;246;headnoun;object relative;196.342631128649;442.342631128649
1;2;542;headnoun;subject relative;200.429540655388;742.429540655388
1;3;406;headnoun;object relative;202.112069684167;608.112069684167
1;4;286;headnoun;subject relative;205.627175663564;491.627175663564
1;5;582;headnoun;object relative;201.829481112851;783.829481112851
1;6;959;headnoun;subject relative;205.321225328219;1164.32122532822
1;7;270;headnoun;object relative;199.124776337662;469.124776337662
1;8;438;headnoun;subject relative;198.685100962666;636.685100962666
1;9;294;headnoun;object relative;202.940665026706;496.940665026706
1;10;278;headnoun;subject relative;198.97361189141;476.97361189141
1;11;494;headnoun;object relative;187.543058539429;681.543058539429
1;13;1561;headnoun;object relative;200.97990668186;1761.97990668186
1;14;438;headnoun;subject relative;203.951596184974;641.951596184974
1;15;286;headnoun;object relative;207.727665003846;493.727665003846
1;16;374;headnoun;subject relative;200.990844047994;574.990844047994
2;1;286;headnoun;subject relative;203.166032950397;489.166032950397
2;2;278;headnoun;object relative;200.480670752996;478.480670752996
2;3;254;headnoun;subject relative;198.869232581095;452.869232581095
2;4;734;headnoun;object relative;203.731130380894;937.731130380894
2;5;390;headnoun;subject relative;206.331759979666;596.331759979666
2;6;414;headnoun;object relative;202.278797694442;616.278797694442
2;7;318;headnoun;subject relative;201.010869907407;519.010869907406
2;8;582;headnoun;object relative;198.429306597462;780.429306597462
2;9;389;headnoun;subject relative;211.720305787991;600.720305787991
2;10;262;headnoun;object relative;205.459020131086;467.459020131086
2;11;230;headnoun;subject relative;194.722450741952;424.722450741952
2;13;342;headnoun;subject relative;202.456492743185;544.456492743185
2;14;373;headnoun;object relative;198.439276871618;571.439276871618
2;15;847;headnoun;subject relative;198.225709630414;1045.22570963041
2;16;550;headnoun;object relative;198.723044137942;748.723044137942
3;1;313;headnoun;object relative;196.746817722193;509.746817722193
3;2;283;headnoun;subject relative;206.001609661465;489.001609661465
3;3;349;headnoun;object relative;189.637505286313;538.637505286313
3;4;1053;headnoun;subject relative;190.72784551611;1243.72784551611
3;5;312;headnoun;object relative;188.128347249072;500.128347249072
3;6;291;headnoun;subject relative;199.711212512663;490.711212512663
3;7;269;headnoun;object relative;203.773629273469;472.773629273469
3;8;454;headnoun;subject relative;190.324900736494;644.324900736494
3;9;352;headnoun;object relative;198.590328919922;550.590328919922
3;10;445;headnoun;subject relative;202.915903229426;647.915903229426
3;11;303;headnoun;object relative;196.073029828226;499.073029828226
3;13;314;headnoun;object relative;197.078856298211;511.078856298211
3;14;1136;headnoun;subject relative;193.185125264534;1329.18512526453
3;15;1860;headnoun;object relative;192.126469217805;2052.1264692178
3;16;322;headnoun;subject relative;207.660564501007;529.660564501007
4;1;478;headnoun;subject relative;194.509277144111;672.509277144111
4;2;245;headnoun;object relative;199.969006329008;444.969006329008
4;3;334;headnoun;subject relative;207.729129451934;541.729129451934
4;4;246;headnoun;object relative;202.15259589223;448.15259589223
4;5;270;headnoun;subject relative;194.179969954448;464.179969954448
4;6;296;headnoun;object relative;192.051668525494;488.051668525494
4;7;318;headnoun;subject relative;198.646565366054;516.646565366054
4;8;1753;headnoun;object relative;197.495791516664;1950.49579151666
4;9;310;headnoun;subject relative;194.130330816245;504.130330816245
4;10;340;headnoun;object relative;202.277046472276;542.277046472276
4;11;301;headnoun;subject relative;198.568495871722;499.568495871722
4;13;198;headnoun;subject relative;192.656566066268;390.656566066268
4;14;205;headnoun;object relative;201.447032255994;406.447032255994
4;15;197;headnoun;subject relative;198.636041504958;395.636041504958
4;16;1449;headnoun;object relative;201.229627940278;1650.22962794028
5;1;387;headnoun;object relative;207.685887121039;594.685887121039
5;2;495;headnoun;subject relative;202.914431528837;697.914431528837
5;3;1859;headnoun;object relative;194.863997563405;2053.86399756341
5;4;278;headnoun;subject relative;210.687509649;488.687509649
5;5;624;headnoun;object relative;196.047566095615;820.047566095615
5;6;279;headnoun;subject relative;208.420090663667;487.420090663667
5;7;282;headnoun;object relative;199.42464173785;481.42464173785
5;8;1421;headnoun;subject relative;198.209653929077;1619.20965392908
5;9;402;headnoun;object relative;195.610520852099;597.610520852099
5;10;377;headnoun;subject relative;198.898120541359;575.898120541359
5;11;431;headnoun;object relative;201.491486501531;632.491486501531
5;13;450;headnoun;object relative;209.378740564688;659.378740564688
5;14;583;headnoun;subject relative;208.54311974925;791.54311974925
5;15;390;headnoun;object relative;196.16556625621;586.16556625621
5;16;2071;headnoun;subject relative;199.31200025247;2270.31200025247
6;1;299;headnoun;subject relative;191.294005000771;490.294005000771
6;2;218;headnoun;object relative;192.581858056533;410.581858056533
6;3;629;headnoun;subject relative;208.467533368396;837.467533368396
6;4;344;headnoun;object relative;190.277502280139;534.277502280139
6;5;621;headnoun;subject relative;200.350354549954;821.350354549954
6;6;414;headnoun;object relative;193.355720371355;607.355720371355
6;7;322;headnoun;subject relative;208.656201992208;530.656201992208
6;8;1003;headnoun;object relative;204.711107140206;1207.71110714021
6;9;355;headnoun;subject relative;194.786676691908;549.786676691908
6;10;244;headnoun;object relative;197.564288212977;441.564288212977
6;11;526;headnoun;subject relative;195.271622875311;721.271622875311
6;13;369;headnoun;subject relative;206.340003350137;575.340003350137
6;14;193;headnoun;object relative;204.191082893532;397.191082893532
6;15;339;headnoun;subject relative;198.837053062415;537.837053062415
6;16;841;headnoun;object relative;199.730974380734;1040.73097438073
7;1;374;headnoun;object relative;193.139302906652;567.139302906652
7;2;1609;headnoun;subject relative;198.475126303974;1807.47512630397
7;3;309;headnoun;object relative;201.23960870709;510.23960870709
7;4;318;headnoun;subject relative;198.105478795684;516.105478795684
7;5;270;headnoun;object relative;200.837517912283;470.837517912283
7;6;647;headnoun;subject relative;206.21196948054;853.21196948054
7;7;254;headnoun;object relative;197.053321838613;451.053321838613
7;8;679;headnoun;subject relative;199.576850525472;878.576850525472
7;9;430;headnoun;object relative;192.988700341984;622.988700341984
7;10;326;headnoun;subject relative;198.201201248038;524.201201248038
7;11;342;headnoun;object relative;199.843974088083;541.843974088083
7;13;286;headnoun;object relative;196.197847919399;482.197847919399
7;14;438;headnoun;subject relative;203.982650130598;641.982650130598
7;15;334;headnoun;object relative;202.710519105329;536.710519105329
7;16;960;headnoun;subject relative;210.792886309086;1170.79288630909
8;1;217;headnoun;subject relative;194.849208587166;411.849208587166
8;2;274;headnoun;object relative;202.770328186736;476.770328186736
8;3;327;headnoun;subject relative;193.382619418576;520.382619418576
8;4;429;headnoun;object relative;197.296640085047;626.296640085047
8;5;299;headnoun;subject relative;207.35726380738;506.35726380738
8;6;282;headnoun;object relative;209.724240925397;491.724240925397
8;7;302;headnoun;subject relative;194.667319229176;496.667319229176
8;8;1635;headnoun;object relative;198.649531919107;1833.64953191911
8;9;422;headnoun;subject relative;214.358532791575;636.358532791575
8;10;1396;headnoun;object relative;192.347236078749;1588.34723607875
